ID	Year	Source	MST-14	MST-43	MST-50	MST-83	MST-93	MST-189
SRR12508225	2020	Swine	singleton_216	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12511466	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12515132	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12515153	2020	Human	cluster_13	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12522383	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12536394	2020	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12551055	2020	Bovine	cluster_76	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12563573	2020	Human	cluster_21	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12586832	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12599216	2020	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12601632	2020	Human	cluster_55	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12610372	2020	Human	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12611509	2020	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12619259	2020	Turkey	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12619275	2020	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12624313	2020	Chicken	singleton_51	singleton_4	cluster_7	cluster_3	cluster_2	cluster_1
SRR12624326	2020	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12626345	2020	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR12638424	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12641931	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12646293	2020	Bovine	cluster_76	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12646321	2020	Sheep/Goat	singleton_68	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12646586	2020	Bovine	cluster_76	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12648980	2020	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12651249	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12664287	2020	Swine	cluster_67	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12672249	2020	Swine	cluster_76	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12685183	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12693721	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12694693	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12694830	2020	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12695140	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12698634	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12705133	2020	Human	cluster_40	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12708974	2020	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12717977	2020	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12727888	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12729684	2020	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12729710	2020	Bovine	cluster_35	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12730143	2020	Bovine	cluster_35	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12730528	2020	Bovine	cluster_35	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12730551	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12740364	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12743957	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12749763	2020	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12749770	Unknown	Unspecified Animal	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12749800	2020	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12762048	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12766649	2020	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12781623	2020	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12782039	2020	Bovine	singleton_232	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12789444	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12793690	2018	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12793691	2018	Human	singleton_58	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12799163	2020	Swine	singleton_190	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12823693	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12827235	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12828208	2020	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12836198	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12864826	2019	Turkey	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12879547	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12884538	2020	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR12885536	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12905907	2020	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12907881	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12926103	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12930848	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12931050	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12935201	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12938595	2020	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12949744	2020	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR12949748	2020	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12968021	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12968130	2020	Human	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12972234	2020	Human	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR12973930	2020	Bovine	singleton_212	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR12976636	2020	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR12993260	2020	Human	singleton_162	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13001975	2020	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR13018966	2020	Human	cluster_56	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13020462	2020	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13020500	2020	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13020564	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13044281	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13059418	2020	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13059571	2020	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13066034	2020	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13067347	2020	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13080071	2019	Human	singleton_265	cluster_9	cluster_7	cluster_3	cluster_2	cluster_1
SRR13094207	2020	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13094554	2020	Bovine	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13116401	2020	Human	cluster_14	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13200018	2020	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13202000	2020	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR13207885	2020	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13208058	2020	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13218638	2020	Bovine	cluster_26	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13221840	2020	Turkey	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13244855	2020	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13245131	2020	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13245238	2020	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13245277	2020	Bovine	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13247815	2020	Bovine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR13247853	2020	Swine	cluster_2	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13256783	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13258955	2020	Human	cluster_68	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13259507	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13268899	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13271330	2020	Swine	singleton_65	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13271331	2020	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR13282651	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13292751	2020	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13292763	2020	Human	cluster_68	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13293299	2020	Human	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13310512	2020	Turkey	singleton_144	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13316580	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13321190	2020	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13333429	2020	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13333446	2020	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR13350052	2020	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13363673	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13380390	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13394523	2020	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13485979	2019	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13497633	2020	Human	singleton_100	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13500263	2020	Bovine	singleton_213	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13500725	2020	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13510359	2021	Turkey	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13512969	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13530949	2020	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13530964	2021	Turkey	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13589116	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13593652	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13605947	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13643458	2019	Bovine	singleton_280	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13644113	2021	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13685956	2021	Swine	singleton_229	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13706195	2019	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13717517	2021	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13725521	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13748962	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13748963	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13762664	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13769912	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13784833	2021	Swine	cluster_3	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13784877	2021	Turkey	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13811255	2021	Swine	cluster_67	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13820480	2021	Bovine	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13833894	2021	Swine	cluster_5	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13847929	2021	Human	singleton_148	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13890043	2021	Human	cluster_86	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13890540	2021	Human	cluster_34	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13912224	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13923134	2019	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13944337	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR13960627	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13963792	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13970172	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR13995372	2021	Turkey	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14004324	2021	Human	cluster_34	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14004331	2021	Human	cluster_34	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14005249	2021	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14018001	2021	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR14033135	2021	Human	singleton_273	cluster_9	cluster_7	cluster_3	cluster_2	cluster_1
SRR14037629	2021	Human	cluster_41	cluster_6	cluster_5	cluster_2	cluster_2	cluster_1
SRR14038128	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14045196	2021	Human	singleton_277	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14052345	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14057224	2020	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14067701	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14067702	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14084248	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14085620	2021	Bovine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14092580	2020	Human	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14094090	2021	Human	cluster_55	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14097612	2021	Chicken	cluster_3	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14097619	2020	Bovine	cluster_4	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14097626	2020	Bovine	cluster_4	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14125742	2021	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR14130613	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14132037	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14156936	2020	Human	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14193395	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14207920	2021	Turkey	singleton_129	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14240255	2020	Human	singleton_173	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14240520	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14255154	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14262999	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14276930	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14286797	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14286877	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14352025	2020	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14440296	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14481513	2021	Bovine	cluster_35	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14483179	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14512719	2021	Bovine	cluster_76	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14536095	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14536098	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14536250	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14578313	2021	Human	singleton_234	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR14612136	2021	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR14619853	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14633267	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14634372	2021	Turkey	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14634870	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14635763	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14657185	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14658620	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14670625	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14671931	2021	Human	cluster_20	cluster_2	cluster_2	cluster_1	cluster_1	cluster_1
SRR14676085	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14704651	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14712255	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14718838	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14719088	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14724716	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14724721	2021	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR14752298	2021	Human	singleton_248	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14792162	2021	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR14808340	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14810379	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14821313	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14821747	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14822212	2021	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14831797	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14832221	Unknown	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14833791	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14874879	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14875618	2021	Human	cluster_1	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14882463	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14897980	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14924858	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR14935128	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14944596	2021	Human	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14949114	2021	Swine	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR14978818	2021	Human	cluster_86	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15008221	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15013214	2021	Human	singleton_27	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15017578	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15017588	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15025983	2021	Human	singleton_176	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15025991	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15030985	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15048726	2021	Human	cluster_16	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15058666	2021	Human	cluster_16	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15060889	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15064607	2021	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15064642	2021	Swine	cluster_26	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15065515	2021	Swine	singleton_247	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15068210	2021	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15069837	2021	Human	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR15108187	2021	Bovine	singleton_150	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15108241	2021	Swine	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15111414	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15124018	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15128300	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15128312	2021	Human	singleton_209	cluster_6	cluster_5	cluster_2	cluster_2	cluster_1
SRR15147311	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15192298	2021	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15192300	2021	Turkey	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15209056	2021	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR15249204	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15249560	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15249561	2020	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15249599	2021	Human	cluster_40	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15254042	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15257862	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15258785	2021	Human	singleton_53	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15258795	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15258803	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15271580	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15276838	2021	Human	singleton_178	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15295248	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15342079	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15355287	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15361767	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15374117	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15377894	2021	Human	cluster_20	cluster_2	cluster_2	cluster_1	cluster_1	cluster_1
SRR15403681	2021	Unspecified Animal	cluster_6	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15408775	2021	Human	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR15411236	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
