ID	Year	Source	MST-14	MST-39	MST-154	MST-177	MST-275	MST-386	MST-2684
SRR13295462	2020	Human	singleton_3652	singleton_2608	cluster_269	cluster_236	cluster_15	cluster_1	cluster_2
SRR13295468	2020	Human	singleton_3067	cluster_211	cluster_271	cluster_218	cluster_15	cluster_1	cluster_2
SRR13295476	2020	Human	cluster_126	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13295706	2020	Human	singleton_1339	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13295733	2020	Human	singleton_2981	cluster_211	cluster_271	cluster_218	cluster_15	cluster_1	cluster_2
SRR13295738	2020	Human	singleton_2964	cluster_211	cluster_271	cluster_218	cluster_15	cluster_1	cluster_2
SRR13295741	2020	Human	cluster_126	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13295753	2020	Human	singleton_1400	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13295758	2020	Human	singleton_5433	singleton_3944	cluster_271	cluster_218	cluster_15	cluster_1	cluster_2
SRR13296916	2020	Human	singleton_2862	singleton_1977	cluster_81	cluster_73	cluster_15	cluster_1	cluster_2
SRR13296923	2020	Human	singleton_2767	singleton_1882	cluster_98	cluster_73	cluster_15	cluster_1	cluster_2
SRR13296975	2020	Human	singleton_1705	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13297976	2020	Human	cluster_87	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13299661	2020	Human	singleton_3343	singleton_2302	singleton_554	singleton_405	cluster_15	cluster_1	cluster_2
SRR13301913	2020	Swine	singleton_1003	singleton_816	cluster_41	cluster_30	cluster_15	cluster_1	cluster_2
SRR13302039	2020	Human	cluster_322	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13302963	2020	Human	singleton_2667	singleton_1796	cluster_81	cluster_73	cluster_15	cluster_1	cluster_2
SRR13305481	2020	Human	singleton_5029	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13313248	2020	Human	singleton_383	singleton_340	cluster_273	cluster_220	cluster_15	cluster_1	cluster_2
SRR13313435	2020	Human	singleton_2883	singleton_1998	cluster_66	cluster_247	cluster_15	cluster_1	cluster_2
SRR13314547	Unknown	Human	cluster_151	cluster_157	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13314560	Unknown	Human	singleton_631	singleton_538	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13316570	2020	Human	cluster_164	cluster_158	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13316888	2020	Human	singleton_826	singleton_692	cluster_34	cluster_245	cluster_15	cluster_1	cluster_2
SRR13320610	2020	Human	singleton_3304	singleton_2263	cluster_286	cluster_239	cluster_15	cluster_1	cluster_2
SRR13321210	2020	Bovine	cluster_303	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13327846	2020	Human	singleton_2853	singleton_1968	cluster_96	cluster_71	cluster_15	cluster_1	cluster_2
SRR13337536	2020	Human	singleton_3547	singleton_2505	cluster_268	cluster_216	cluster_15	cluster_1	cluster_2
SRR13337558	2020	Human	singleton_22	singleton_20	singleton_9	singleton_6	cluster_15	cluster_1	cluster_2
SRR13358535	2020	Human	singleton_1404	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13362253	2020	Human	singleton_2801	singleton_1916	singleton_385	singleton_292	cluster_15	cluster_1	cluster_2
SRR13363672	2020	Human	cluster_287	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13367271	2020	Human	singleton_3790	singleton_2737	cluster_269	cluster_236	cluster_15	cluster_1	cluster_2
SRR13367272	2020	Human	singleton_1825	singleton_1096	cluster_59	cluster_235	cluster_15	cluster_1	cluster_2
SRR13370172	2020	Human	singleton_1430	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13388212	2020	Human	singleton_2167	singleton_1359	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13388858	2020	Human	cluster_281	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13389426	2020	Swine	singleton_5639	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13389663	2020	Human	singleton_3801	singleton_2748	cluster_269	cluster_236	cluster_15	cluster_1	cluster_2
SRR13393342	2020	Human	singleton_1043	singleton_847	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13393351	2020	Human	singleton_2158	singleton_1353	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13398789	2020	Human	singleton_3214	singleton_2175	cluster_285	cluster_237	cluster_15	cluster_1	cluster_2
SRR13407022	2020	Human	singleton_5098	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13407443	2020	Human	singleton_5069	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13417768	2020	Human	singleton_4829	singleton_3716	cluster_296	cluster_252	cluster_15	cluster_1	cluster_2
SRR13420017	2020	Human	singleton_496	singleton_440	singleton_97	singleton_79	cluster_15	cluster_1	cluster_2
SRR13425879	2020	Human	singleton_506	singleton_450	singleton_106	singleton_87	cluster_15	cluster_1	cluster_2
SRR13426739	2020	Human	singleton_786	cluster_56	cluster_46	cluster_35	cluster_15	cluster_1	cluster_2
SRR13426741	2020	Human	singleton_797	cluster_60	cluster_46	cluster_35	cluster_15	cluster_1	cluster_2
SRR13427760	2020	Human	singleton_724	singleton_619	cluster_46	cluster_35	cluster_15	cluster_1	cluster_2
SRR13427762	2021	Human	singleton_5371	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13429018	2021	Human	singleton_873	singleton_721	cluster_41	cluster_30	cluster_15	cluster_1	cluster_2
SRR13430973	2020	Human	singleton_2569	singleton_1715	cluster_76	cluster_59	cluster_15	cluster_1	cluster_2
SRR13440521	2019	Human	singleton_1178	singleton_958	cluster_47	cluster_36	cluster_15	cluster_1	cluster_2
SRR13442919	2020	Human	singleton_2044	singleton_1261	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13442953	2020	Human	singleton_2045	cluster_151	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13450037	2021	Swine	singleton_5380	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13482792	2020	Human	singleton_199	singleton_185	singleton_36	singleton_25	singleton_4	cluster_1	cluster_2
SRR13482799	2020	Human	singleton_2157	singleton_1352	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13483112	2020	Human	singleton_3111	singleton_2072	cluster_286	cluster_239	cluster_15	cluster_1	cluster_2
SRR13483377	2021	Human	singleton_3145	singleton_2106	singleton_476	cluster_79	cluster_15	cluster_1	cluster_2
SRR13483592	2020	Human	singleton_651	singleton_556	cluster_33	cluster_245	cluster_15	cluster_1	cluster_2
SRR13483596	2021	Human	singleton_614	cluster_48	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13484318	2021	Human	cluster_41	cluster_72	cluster_41	cluster_30	cluster_15	cluster_1	cluster_2
SRR13485987	2019	Human	singleton_5383	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13489502	2020	Human	singleton_2880	singleton_1995	singleton_428	singleton_321	cluster_15	cluster_1	cluster_2
SRR13489664	2020	Human	singleton_2934	cluster_211	cluster_271	cluster_218	cluster_15	cluster_1	cluster_2
SRR13489800	2020	Human	singleton_1831	singleton_1100	cluster_59	cluster_235	cluster_15	cluster_1	cluster_2
SRR13489824	2020	Human	singleton_3868	singleton_2811	cluster_269	cluster_236	cluster_15	cluster_1	cluster_2
SRR13489830	2020	Human	singleton_4481	singleton_3387	cluster_210	cluster_173	cluster_15	cluster_1	cluster_2
SRR13491551	2021	Human	singleton_2040	cluster_150	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13491558	2020	Human	singleton_1041	singleton_845	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13491901	2020	Human	cluster_253	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13492804	2020	Human	singleton_1034	singleton_838	cluster_273	cluster_220	cluster_15	cluster_1	cluster_2
SRR13492873	2020	Human	cluster_5	cluster_15	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13498137	2021	Human	singleton_527	singleton_471	singleton_126	singleton_107	cluster_15	cluster_1	cluster_2
SRR13498310	2021	Human	singleton_5317	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13498993	2021	Swine	cluster_109	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13530941	2020	Bovine	singleton_5345	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13532041	2020	Human	singleton_4907	singleton_3776	cluster_210	cluster_173	cluster_15	cluster_1	cluster_2
SRR13532067	2020	Human	singleton_3979	singleton_2921	singleton_808	cluster_126	cluster_15	cluster_1	cluster_2
SRR13562817	2020	Human	cluster_23	cluster_40	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13564770	2021	Human	singleton_5081	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13564857	2021	Human	singleton_5057	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13571722	2020	Human	singleton_2306	singleton_1484	cluster_64	cluster_47	cluster_15	cluster_1	cluster_2
SRR13572103	2020	Human	singleton_2006	cluster_145	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13573627	2021	Human	singleton_1160	singleton_940	cluster_47	cluster_36	cluster_15	cluster_1	cluster_2
SRR13577421	2021	Human	cluster_235	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13577805	2020	Human	singleton_3808	singleton_2755	cluster_284	cluster_236	cluster_15	cluster_1	cluster_2
SRR13602375	2021	Human	singleton_3966	singleton_2908	singleton_796	cluster_246	cluster_15	cluster_1	cluster_2
SRR13605715	2020	Human	singleton_620	singleton_529	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13618517	2021	Human	singleton_48	singleton_45	cluster_244	cluster_198	cluster_11	cluster_1	cluster_2
SRR13623385	2020	Human	cluster_263	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13626331	2021	Human	singleton_2503	singleton_1656	cluster_82	cluster_73	cluster_15	cluster_1	cluster_2
SRR13633809	2021	Chicken	cluster_288	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13643456	2019	Bovine	singleton_5528	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13649643	2021	Human	singleton_429	singleton_374	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13649655	2021	Human	cluster_248	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13650025	2021	Human	singleton_4555	singleton_3461	cluster_223	cluster_182	cluster_15	cluster_1	cluster_2
SRR13651958	2021	Human	singleton_1617	singleton_1016	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13660517	2019	Human	singleton_881	singleton_726	cluster_39	cluster_50	cluster_15	cluster_1	cluster_2
SRR13668382	2020	Human	cluster_215	cluster_251	cluster_190	cluster_157	cluster_15	cluster_1	cluster_2
SRR13687536	2021	Human	cluster_327	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13691306	2021	Human	singleton_5132	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13695333	2019	Human	singleton_4284	singleton_3193	cluster_182	cluster_150	cluster_15	cluster_1	cluster_2
SRR13699934	2020	Human	singleton_2570	singleton_1716	cluster_76	cluster_59	cluster_15	cluster_1	cluster_2
SRR13700739	2019	Human	singleton_4355	singleton_3262	singleton_978	singleton_724	cluster_15	cluster_1	cluster_2
SRR13706025	2019	Human	singleton_864	singleton_716	cluster_41	cluster_30	cluster_15	cluster_1	cluster_2
SRR13717520	2021	Swine	singleton_427	singleton_372	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13721422	2021	Human	singleton_1352	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13723760	2020	Human	singleton_3802	singleton_2749	cluster_269	cluster_236	cluster_15	cluster_1	cluster_2
SRR13729116	2021	Human	cluster_114	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13734535	2021	Human	singleton_711	singleton_607	cluster_46	cluster_35	cluster_15	cluster_1	cluster_2
SRR13734536	2021	Human	singleton_791	singleton_666	cluster_46	cluster_35	cluster_15	cluster_1	cluster_2
SRR13736950	2021	Human	singleton_1496	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13738919	2019	Swine	singleton_5351	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13740538	2020	Human	singleton_3849	singleton_2792	cluster_269	cluster_236	cluster_15	cluster_1	cluster_2
SRR13740541	2020	Human	singleton_4089	singleton_3003	singleton_839	singleton_616	cluster_15	cluster_1	cluster_2
SRR13740542	2020	Human	singleton_3649	singleton_2607	singleton_733	singleton_536	cluster_15	cluster_1	cluster_2
SRR13744075	2020	Human	singleton_4027	singleton_2953	cluster_157	cluster_128	cluster_15	cluster_1	cluster_2
SRR13744097	2020	Human	singleton_3743	singleton_2690	cluster_269	cluster_236	cluster_15	cluster_1	cluster_2
SRR13744099	2020	Human	singleton_4458	singleton_3364	singleton_1024	cluster_214	cluster_15	cluster_1	cluster_2
SRR13744112	2020	Human	singleton_4552	singleton_3458	cluster_189	cluster_228	cluster_15	cluster_1	cluster_2
SRR13744210	2020	Human	singleton_1479	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13753095	2021	Human	singleton_2708	singleton_1828	cluster_82	cluster_73	cluster_15	cluster_1	cluster_2
SRR13760693	2021	Human	singleton_1774	singleton_1056	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13762662	2021	Human	singleton_4822	singleton_3713	cluster_296	cluster_252	cluster_15	cluster_1	cluster_2
SRR13764416	2021	Human	singleton_5270	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13771020	2019	Human	singleton_965	singleton_788	cluster_39	cluster_50	cluster_15	cluster_1	cluster_2
SRR13784215	2021	Human	singleton_3526	singleton_2484	cluster_132	cluster_107	cluster_15	cluster_1	cluster_2
SRR13784874	2021	Bovine	singleton_5649	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13785826	2021	Human	singleton_2606	singleton_1745	cluster_82	cluster_73	cluster_15	cluster_1	cluster_2
SRR13790722	2021	Swine	singleton_446	singleton_391	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13790729	2021	Bovine	singleton_5332	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13811193	2021	Human	singleton_1021	singleton_827	cluster_32	cluster_25	cluster_15	cluster_1	cluster_2
SRR13811247	2021	Human	cluster_27	cluster_46	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13811249	2021	Human	cluster_79	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13811266	2021	Human	singleton_622	singleton_531	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13811823	2021	Human	singleton_547	singleton_491	singleton_145	singleton_125	cluster_15	cluster_1	cluster_2
SRR13815373	2021	Human	cluster_116	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13820484	2020	Human	singleton_1167	singleton_947	cluster_51	cluster_199	cluster_15	cluster_1	cluster_2
SRR13827905	2021	Human	singleton_1455	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13858317	2020	Swine	cluster_76	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13923131	2019	Human	singleton_330	singleton_289	cluster_19	cluster_13	cluster_15	cluster_1	cluster_2
SRR13923215	2021	Human	singleton_153	singleton_142	cluster_54	cluster_42	cluster_15	cluster_1	cluster_2
SRR13923515	2021	Human	cluster_114	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13938719	2021	Human	singleton_1892	singleton_1146	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR13938754	2021	Human	cluster_228	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13944345	2021	Human	singleton_494	singleton_438	cluster_241	cluster_197	cluster_15	cluster_1	cluster_2
SRR13944517	2021	Human	singleton_1154	cluster_11	cluster_11	cluster_235	cluster_15	cluster_1	cluster_2
SRR13945091	2021	Human	singleton_1382	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13994896	2021	Turkey	cluster_288	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13995374	2021	Human	singleton_5039	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13998273	2021	Bovine	singleton_5533	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR13998298	2021	Turkey	singleton_5435	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14010281	2021	Human	singleton_2719	singleton_1839	cluster_82	cluster_73	cluster_15	cluster_1	cluster_2
SRR14029651	2021	Swine	cluster_114	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14029813	2021	Human	cluster_124	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14033258	2021	Human	cluster_79	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14041704	2021	Human	cluster_114	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14067691	2021	Human	singleton_5114	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14067911	2021	Human	singleton_1168	singleton_948	cluster_51	cluster_199	cluster_15	cluster_1	cluster_2
SRR14068340	2021	Human	singleton_4177	singleton_3087	singleton_903	singleton_667	cluster_15	cluster_1	cluster_2
SRR14068344	2021	Human	singleton_4201	singleton_3111	cluster_167	cluster_228	cluster_15	cluster_1	cluster_2
SRR14068953	2021	Human	singleton_5782	singleton_4084	cluster_291	cluster_244	cluster_15	cluster_1	cluster_2
SRR14068960	2021	Human	singleton_2388	cluster_211	cluster_271	cluster_218	cluster_15	cluster_1	cluster_2
SRR14068965	2021	Human	singleton_4685	singleton_3591	cluster_291	cluster_244	cluster_15	cluster_1	cluster_2
SRR14069015	2021	Human	singleton_3930	singleton_2873	cluster_284	cluster_236	cluster_15	cluster_1	cluster_2
SRR14069029	2021	Human	singleton_5327	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14069052	2021	Human	singleton_3657	cluster_225	cluster_284	cluster_236	cluster_15	cluster_1	cluster_2
SRR14069057	2021	Human	singleton_3864	singleton_2807	cluster_269	cluster_236	cluster_15	cluster_1	cluster_2
SRR14069581	2021	Human	singleton_3038	singleton_2033	cluster_271	cluster_218	cluster_15	cluster_1	cluster_2
SRR14069639	2021	Human	singleton_1480	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14069658	2021	Human	singleton_4563	singleton_3469	cluster_291	cluster_244	cluster_15	cluster_1	cluster_2
SRR14069673	2021	Human	singleton_1397	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14094097	2021	Human	singleton_421	singleton_367	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR14094103	2021	Human	singleton_1813	singleton_1087	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR14097309	2021	Human	singleton_1326	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14097932	2021	Swine	singleton_5444	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14108873	2021	Human	cluster_225	cluster_265	cluster_241	cluster_197	cluster_15	cluster_1	cluster_2
SRR14131141	Unknown	Human	singleton_2887	singleton_2002	cluster_97	cluster_247	cluster_15	cluster_1	cluster_2
SRR14142543	2021	Unspecified Animal	singleton_4051	cluster_235	cluster_157	cluster_128	cluster_15	cluster_1	cluster_2
SRR14146044	2021	Unspecified Animal	cluster_120	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14180179	2021	Human	singleton_2519	singleton_1668	cluster_98	cluster_73	cluster_15	cluster_1	cluster_2
SRR14195724	2021	Human	cluster_288	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14197796	2021	Human	singleton_3440	singleton_2399	singleton_611	singleton_447	cluster_15	cluster_1	cluster_2
SRR14197826	2021	Human	singleton_1417	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14203710	2021	Bovine	singleton_5145	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14227236	2021	Human	singleton_5124	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14236899	2021	Human	singleton_284	singleton_251	cluster_16	cluster_199	cluster_15	cluster_1	cluster_2
SRR14238880	2021	Human	singleton_927	singleton_762	cluster_39	cluster_50	cluster_15	cluster_1	cluster_2
SRR14238905	2021	Human	cluster_327	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14240243	2021	Human	cluster_148	cluster_141	cluster_56	cluster_17	cluster_15	cluster_1	cluster_2
SRR14240536	2021	Human	cluster_125	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14244480	2021	Human	singleton_1070	singleton_874	singleton_189	singleton_155	cluster_15	cluster_1	cluster_2
SRR14250204	2021	Human	singleton_1993	cluster_139	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR14252995	2021	Human	singleton_4511	singleton_3417	singleton_1046	singleton_764	cluster_15	cluster_1	cluster_2
SRR14269095	2021	Bovine	cluster_303	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14288969	2021	Human	cluster_253	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14295781	2021	Human	cluster_8	cluster_22	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR14296445	2021	Human	singleton_2172	singleton_1364	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR14296636	2021	Human	singleton_1576	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14300146	2021	Human	singleton_230	cluster_123	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR14312203	2021	Human	singleton_411	cluster_36	cluster_273	cluster_220	cluster_15	cluster_1	cluster_2
SRR14313049	2021	Human	singleton_646	singleton_551	cluster_33	cluster_245	cluster_15	cluster_1	cluster_2
SRR14333432	2021	Human	singleton_2214	singleton_1403	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR14340667	2021	Human	singleton_493	singleton_437	singleton_96	singleton_78	cluster_15	cluster_1	cluster_2
SRR14341037	2021	Human	singleton_2828	singleton_1943	singleton_401	cluster_73	cluster_15	cluster_1	cluster_2
SRR14343457	2021	Human	cluster_261	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14343462	2021	Human	cluster_327	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14351872	2021	Human	singleton_4121	singleton_3035	singleton_863	singleton_637	singleton_51	cluster_1	cluster_2
SRR14354879	2021	Turkey	cluster_291	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14355067	2021	Human	singleton_4782	singleton_3676	cluster_297	cluster_253	cluster_15	cluster_1	cluster_2
SRR14355077	2021	Human	singleton_3876	singleton_2819	cluster_269	cluster_236	cluster_15	cluster_1	cluster_2
SRR14370509	2021	Turkey	cluster_291	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14371909	2021	Swine	singleton_569	singleton_509	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR14372016	2021	Human	singleton_1341	singleton_1007	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14372017	2021	Human	singleton_5236	singleton_3923	cluster_234	cluster_192	cluster_15	cluster_1	cluster_2
SRR14403603	2021	Human	singleton_4247	singleton_3156	singleton_925	cluster_147	cluster_15	cluster_1	cluster_2
SRR14408149	2021	Human	cluster_292	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14408170	2021	Human	cluster_248	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14408197	2021	Human	singleton_2539	singleton_1687	cluster_82	cluster_73	cluster_15	cluster_1	cluster_2
SRR14408256	2021	Human	singleton_4781	singleton_3675	cluster_297	cluster_253	cluster_15	cluster_1	cluster_2
SRR14408681	2021	Human	singleton_795	singleton_670	cluster_46	cluster_35	cluster_15	cluster_1	cluster_2
SRR14416617	2021	Human	singleton_5830	singleton_4124	cluster_297	cluster_253	cluster_15	cluster_1	cluster_2
SRR14416699	2021	Human	singleton_5067	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14420410	2021	Human	singleton_5027	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14421756	2021	Swine	singleton_5539	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14421776	2021	Bovine	singleton_1265	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14433802	2021	Human	singleton_149	singleton_138	cluster_16	cluster_199	cluster_15	cluster_1	cluster_2
SRR14455322	2021	Swine	cluster_282	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14457085	2021	Human	cluster_47	cluster_74	cluster_39	cluster_50	cluster_15	cluster_1	cluster_2
SRR14457256	2021	Human	singleton_5288	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14479073	2021	Human	singleton_1886	singleton_1140	cluster_59	cluster_235	cluster_15	cluster_1	cluster_2
SRR14484367	2021	Human	cluster_322	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14494708	2021	Human	singleton_5289	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14494717	2021	Human	singleton_4778	singleton_3672	cluster_297	cluster_253	cluster_15	cluster_1	cluster_2
SRR14498259	2021	Human	singleton_3420	singleton_2379	singleton_597	singleton_436	cluster_15	cluster_1	cluster_2
SRR14503788	2021	Turkey	singleton_5277	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14503798	2021	Human	singleton_2451	singleton_1612	singleton_320	singleton_251	cluster_15	cluster_1	cluster_2
SRR14512765	2021	Swine	singleton_5445	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14518550	2021	Human	singleton_1197	singleton_974	cluster_283	cluster_235	cluster_15	cluster_1	cluster_2
SRR14518720	2021	Human	singleton_681	singleton_579	cluster_33	cluster_245	cluster_15	cluster_1	cluster_2
SRR14520853	2021	Human	singleton_4592	singleton_3498	cluster_215	cluster_176	cluster_15	cluster_1	cluster_2
SRR14520868	2021	Human	singleton_2330	singleton_1508	singleton_293	singleton_228	cluster_15	cluster_1	cluster_2
SRR14521644	2021	Human	singleton_338	singleton_297	cluster_297	cluster_253	cluster_15	cluster_1	cluster_2
SRR14531960	2021	Human	singleton_1459	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
SRR14547475	2021	Turkey	cluster_291	cluster_292	cluster_298	cluster_254	cluster_16	cluster_2	cluster_2
