ID	Year	Source	MST-14	MST-100	MST-112	MST-126	MST-140	MST-195
SRR13282218	2020	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13282524	2020	Human	singleton_605	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13282665	2020	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13292752	2020	Human	cluster_143	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13306498	2020	Human	cluster_26	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13321655	2020	Swine	cluster_143	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13338122	2020	Bovine	cluster_102	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13338124	2020	Bovine	cluster_102	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13338125	2020	Bovine	cluster_102	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13377904	2020	Human	cluster_152	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13380554	2020	Chicken	cluster_131	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13381189	2020	Human	cluster_84	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13388862	2020	Human	cluster_148	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13389385	2020	Human	singleton_422	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13430768	2020	Human	singleton_160	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13433423	2020	Human	cluster_37	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13520702	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13530466	2020	Chicken	singleton_458	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13531768	2021	Human	cluster_141	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13593768	2021	Bovine	cluster_64	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13593776	2021	Chicken	cluster_145	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13622005	2021	Human	singleton_603	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13635067	2020	Human	cluster_148	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13642051	2021	Human	singleton_369	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13643471	2020	Swine	singleton_697	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13703612	2021	Human	singleton_512	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13703616	2021	Human	cluster_42	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13708465	2019	Human	singleton_208	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13713061	2021	Human	cluster_66	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13724991	2021	Human	singleton_359	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13729667	2021	Human	singleton_675	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13734542	2021	Human	cluster_143	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13737213	2021	Human	cluster_91	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13764433	2021	Chicken	cluster_42	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13811261	2021	Chicken	singleton_544	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13858925	2021	Bovine	singleton_416	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13884120	2021	Human	cluster_66	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13922457	2019	Human	cluster_21	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13938721	2021	Human	cluster_110	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR13998253	2021	Swine	singleton_481	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14045211	2021	Human	cluster_37	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14064555	2021	Human	cluster_143	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14067688	2021	Human	cluster_43	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14067694	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14067697	2021	Human	cluster_43	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14069638	2021	Human	singleton_273	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14073857	2021	Swine	singleton_38	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14097291	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14108878	2021	Human	singleton_322	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14127665	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14142510	2021	Human	cluster_43	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14143484	2021	Human	singleton_646	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14238904	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14250205	2021	Human	singleton_125	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14263042	2021	Swine	cluster_63	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14272665	2021	Human	cluster_41	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14272667	2021	Human	cluster_41	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14272668	2021	Human	singleton_523	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14272669	2021	Human	cluster_41	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14272670	2021	Human	cluster_41	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14274928	2021	Human	cluster_10	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14284445	2021	Human	singleton_333	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14286341	2021	Human	cluster_91	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14286353	2021	Human	cluster_84	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14294904	2021	Human	singleton_205	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14306371	2021	Swine	singleton_425	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14333437	2021	Human	cluster_84	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14360436	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14372011	2021	Human	singleton_438	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14408205	2021	Human	cluster_91	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14432693	2021	Human	singleton_429	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14439818	2021	Human	cluster_143	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14460253	2021	Human	cluster_55	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14464586	2021	Human	cluster_41	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14464590	2021	Human	cluster_41	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14464591	2021	Human	cluster_41	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14480233	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14484364	2021	Human	cluster_66	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14510993	2021	Human	cluster_148	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14518551	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14567166	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14568448	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14574985	2021	Human	cluster_41	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14666842	2021	Human	cluster_19	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14679342	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14691939	2021	Human	cluster_66	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14692114	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14703526	2021	Human	cluster_141	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14703532	2021	Human	cluster_148	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14703772	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14706000	2021	Human	cluster_91	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14712789	2021	Human	cluster_65	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14712801	2021	Human	singleton_574	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14718817	2021	Human	singleton_660	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14719085	2021	Bovine	cluster_69	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14719584	2021	Human	cluster_152	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14723106	2021	Bovine	singleton_648	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14724718	2021	Human	cluster_55	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14736787	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14739060	2021	Swine	cluster_59	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14751833	2021	Human	singleton_198	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14752243	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14768105	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14792652	2021	Human	singleton_415	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14807115	2021	Swine	singleton_439	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14807450	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14808884	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14824506	2021	Human	cluster_131	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14830585	2021	Swine	singleton_118	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14831794	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14833696	2021	Human	singleton_355	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14846829	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14872225	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14872318	2021	Unspecified Animal	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14874876	2021	Human	singleton_444	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14878291	2021	Human	cluster_66	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14879672	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14879675	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14882786	2021	Bovine	singleton_323	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14908282	2021	Human	cluster_148	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14919069	2021	Human	cluster_42	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14996296	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR14996383	2021	Human	cluster_143	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15006557	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15008233	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15038758	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15048725	2021	Human	singleton_185	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15050615	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15050628	2021	Human	singleton_224	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15053891	2021	Bovine	singleton_93	singleton_3	cluster_2	cluster_2	cluster_2	cluster_1
SRR15054613	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15055299	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15058481	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15075482	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15075487	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15075489	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15076115	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15093397	2021	Human	cluster_29	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15101751	2021	Unspecified Animal	singleton_235	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15107952	2021	Human	singleton_32	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15108084	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15108104	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15115269	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15116023	2021	Human	singleton_459	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15128532	2021	Human	cluster_84	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15136862	2021	Human	cluster_61	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15142457	2021	Human	cluster_61	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15164985	2021	Human	singleton_19	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15178036	2021	Human	cluster_66	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15178483	2021	Bovine	singleton_230	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15197847	2021	Human	cluster_42	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15199296	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15217864	2021	Human	singleton_202	singleton_4	singleton_3	singleton_2	singleton_2	singleton_2
SRR15228774	2021	Human	singleton_254	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15248571	2021	Bovine	singleton_279	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15248943	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15249709	2021	Human	cluster_141	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15249732	2021	Human	singleton_455	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15251432	2021	Human	singleton_242	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15257822	2021	Human	singleton_62	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15293502	2021	Human	cluster_88	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15293551	2021	Human	singleton_469	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15305808	2021	Human	singleton_139	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15306529	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15309324	2021	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15328287	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15328290	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15329095	2021	Human	cluster_42	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15340796	2021	Human	cluster_151	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15361686	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15374677	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15403529	2021	Human	singleton_212	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15441481	2021	Human	singleton_177	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15444054	2021	Human	singleton_243	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15446840	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15447033	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15465817	2021	Swine	cluster_29	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15482737	2021	Human	cluster_66	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15494509	2021	Swine	singleton_546	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15496479	2021	Swine	singleton_39	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15499619	2021	Human	singleton_644	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15526860	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15567178	2021	Human	singleton_639	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15571169	2021	Human	cluster_26	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15607828	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15633894	2021	Human	singleton_448	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15669855	2021	Human	cluster_37	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15671263	2021	Human	cluster_156	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15673007	2021	Bovine	cluster_114	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15678755	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15687851	2021	Chicken	singleton_467	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15691270	2021	Human	singleton_528	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15691273	2021	Human	singleton_404	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15693565	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15714222	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15782977	2021	Chicken	cluster_132	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15783420	2021	Human	cluster_113	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15813347	2021	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15841303	2021	Human	cluster_151	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15845764	2021	Human	cluster_116	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15845917	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15879419	2021	Human	singleton_275	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15898459	2021	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15907673	2021	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15926861	2021	Human	cluster_114	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15943334	2021	Bovine	singleton_390	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15971082	2021	Human	cluster_114	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15986678	2021	Chicken	singleton_293	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15988300	2021	Human	cluster_41	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15988459	2021	Human	singleton_632	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR15992796	2021	Human	singleton_407	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16007008	2021	Human	cluster_132	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16027385	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16038381	2021	Bovine	cluster_98	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16038384	2021	Bovine	cluster_98	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16038386	2021	Bovine	cluster_98	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16038387	2021	Bovine	cluster_98	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16038388	2021	Bovine	cluster_98	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16038559	2021	Swine	singleton_564	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16048324	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16092833	2021	Human	cluster_151	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16092835	2021	Human	cluster_151	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16100262	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16115055	2021	Human	cluster_29	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16115463	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16115468	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16148273	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16194886	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16212363	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16214843	2021	Swine	cluster_29	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16291033	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16292375	2021	Human	cluster_61	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16303298	2021	Human	cluster_61	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16312933	2021	Human	cluster_29	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16315923	2021	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16491130	2021	Human	singleton_192	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16491308	2021	Human	cluster_116	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16501688	2021	Bovine	singleton_584	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16518344	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16555023	2021	Human	cluster_99	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16574410	2021	Human	cluster_27	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16579203	2021	Human	cluster_27	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16587773	2021	Human	singleton_251	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16599300	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16603362	2021	Swine	cluster_29	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16761395	2021	Human	cluster_28	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16765593	2021	Swine	cluster_88	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16798028	2021	Human	singleton_593	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16827985	2021	Human	singleton_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16889669	2021	Human	cluster_41	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16893038	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16894209	2021	Human	cluster_151	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16904276	2021	Bovine	singleton_638	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16929398	2021	Human	singleton_514	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16931878	2021	Human	cluster_27	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16958667	2021	Human	cluster_41	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16958671	2021	Human	cluster_41	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR16976802	2021	Chicken	singleton_83	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17010420	2021	Human	singleton_143	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17028982	2021	Swine	singleton_389	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17066635	2021	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17157257	2021	Swine	singleton_11	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17180734	2021	Human	singleton_285	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR1720462	2012	Unspecified Poultry	singleton_679	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR1720470	2012	Unspecified Poultry	singleton_9	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17217916	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17230273	2021	Human	cluster_15	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17287260	2021	Bovine	cluster_127	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17297880	2021	Human	cluster_28	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17301375	2021	Chicken	singleton_341	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17313367	2021	Bovine	singleton_80	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR1745534	2012	Unspecified Poultry	singleton_591	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR1745544	2012	Unspecified Poultry	cluster_66	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR1745623	2012	Unspecified Poultry	singleton_501	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17490239	2021	Swine	cluster_13	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17521335	2021	Swine	singleton_647	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17523717	2021	Other	cluster_81	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17524712	2021	Other	cluster_124	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17524783	2021	Other	cluster_81	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17529013	2019	Unspecified Animal	cluster_15	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17564625	2021	Chicken	singleton_616	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17649997	2021	Swine	singleton_700	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
