ID	Year	Source	MST-14	MST-53	MST-60	MST-71	MST-95	MST-223	MST-238	MST-289	MST-421	MST-455	MST-492	MST-535	MST-663
SRR11043396	2020	Human	cluster_342	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11048502	2020	Chicken	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11049990	2020	Chicken	cluster_298	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11049991	2020	Chicken	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11050990	2020	Human	cluster_203	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11051672	2020	Human	cluster_395	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11051679	2020	Human	singleton_84	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11051790	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11051797	2020	Human	cluster_242	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11051804	2020	Human	cluster_29	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11053207	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11059443	2020	Chicken	cluster_195	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11067581	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11067588	2019	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11067605	2020	Human	cluster_317	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11068210	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11068226	2019	Human	cluster_323	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11068233	2020	Human	cluster_249	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11068467	2019	Chicken	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11068470	2019	Chicken	cluster_239	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11071267	2019	Human	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11071728	2020	Human	singleton_38	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11071756	2020	Human	cluster_300	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11071777	2020	Human	singleton_445	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11071780	2020	Human	singleton_403	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11072053	2020	Human	cluster_216	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11072943	2020	Human	cluster_374	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11073165	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11075161	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11077528	2019	Human	singleton_1768	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11077531	2019	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11080851	2020	Chicken	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11087776	2020	Human	cluster_195	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11089513	2020	Human	cluster_203	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11089951	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11090138	2020	Human	cluster_246	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11090546	2020	Human	cluster_116	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11090549	2020	Human	cluster_36	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11091455	2020	Human	cluster_241	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11091458	2020	Human	singleton_192	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11096300	2020	Chicken	cluster_317	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11096302	2020	Chicken	cluster_256	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11096724	2020	Human	cluster_233	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11096727	2020	Human	cluster_206	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11098889	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11099993	2020	Human	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11100744	2015	Human	cluster_181	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11100750	2015	Human	cluster_116	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11100751	2015	Human	cluster_342	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11102102	2020	Chicken	cluster_245	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11102120	2020	Chicken	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11105456	2020	Human	cluster_395	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11106622	2020	Human	singleton_1360	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11110307	2020	Human	cluster_151	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11113042	2020	Human	cluster_383	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11113074	2020	Human	cluster_307	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11121814	2020	Human	cluster_379	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11123075	2020	Human	cluster_188	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11139188	2020	Human	singleton_119	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11140542	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11140545	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11140574	2020	Human	cluster_203	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11140763	2020	Human	cluster_342	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11140766	2020	Human	cluster_395	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11140778	2020	Human	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11141927	2020	Human	cluster_390	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11142186	2020	Human	cluster_246	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11142334	2020	Human	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11142387	2020	Human	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11142467	2020	Chicken	cluster_36	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11143716	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11143781	2019	Human	cluster_298	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11150270	2020	Human	singleton_1050	cluster_37	cluster_27	cluster_13	cluster_14	cluster_2	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11153183	2020	Chicken	cluster_226	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11164834	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11165075	2020	Human	cluster_237	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11167966	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11167976	2019	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11167989	2020	Human	cluster_390	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11171927	2020	Human	cluster_342	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11171942	2020	Human	cluster_390	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11172084	2020	Human	cluster_323	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11172963	2020	Human	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11173354	2020	Human	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11173357	2020	Human	cluster_146	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11173381	2019	Human	cluster_166	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11173386	2020	Chicken	cluster_203	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11173389	2020	Chicken	cluster_249	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11174356	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11174949	2019	Human	cluster_221	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11178036	2020	Human	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11178193	2020	Human	cluster_189	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11179429	2020	Human	singleton_183	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11186614	2020	Chicken	cluster_298	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11186615	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11195724	2020	Human	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11195942	2020	Human	cluster_79	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11195966	2020	Chicken	cluster_323	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11196238	2020	Human	cluster_93	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11206248	2020	Human	cluster_203	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11207782	2020	Human	cluster_188	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11209178	2020	Human	cluster_212	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11210252	2020	Chicken	cluster_249	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11210259	2020	Chicken	cluster_295	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11213626	2020	Human	cluster_249	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11214356	2020	Chicken	cluster_200	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11214750	2020	Human	singleton_395	cluster_64	cluster_55	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11214855	2020	Human	cluster_203	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11214857	2020	Human	cluster_203	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11214999	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11215165	2020	Human	cluster_237	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11215248	2020	Human	cluster_226	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11215585	2020	Human	cluster_239	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11216256	2019	Human	cluster_339	cluster_64	cluster_55	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11217963	2020	Human	cluster_390	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11217970	2020	Human	cluster_395	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11221191	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11221306	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11221388	2020	Human	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11229007	2020	Human	cluster_111	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11229008	2020	Human	cluster_390	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11229015	2020	Human	cluster_249	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11229017	2020	Human	cluster_308	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11229714	2020	Human	cluster_212	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11231056	2020	Human	cluster_328	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11232204	2020	Human	cluster_110	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11232252	2020	Chicken	cluster_300	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11235825	2020	Human	cluster_395	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11235836	2016	Human	cluster_265	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11237767	2020	Human	cluster_390	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11237774	2019	Human	cluster_146	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11237777	2020	Human	cluster_342	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11245247	2020	Human	cluster_221	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11245261	2020	Human	singleton_710	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11248608	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11250203	2020	Human	cluster_323	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11252152	2020	Human	cluster_395	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11252228	2020	Human	cluster_89	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11252232	2020	Human	cluster_395	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11252397	2020	Chicken	cluster_47	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11261876	Unknown	Human	cluster_146	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11261884	2020	Human	singleton_734	cluster_20	cluster_15	cluster_9	cluster_7	cluster_1	cluster_1	cluster_3	cluster_1	cluster_1	cluster_3	cluster_3	cluster_2
SRR11272842	2020	Human	cluster_242	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11273414	2020	Human	singleton_1114	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11276673	2020	Human	cluster_89	cluster_91	cluster_79	cluster_50	cluster_34	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11278100	2020	Chicken	cluster_298	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11279690	2020	Human	cluster_246	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11279692	2020	Human	cluster_300	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11279698	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11279713	2020	Human	cluster_300	cluster_83	cluster_70	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11281352	2020	Human	cluster_386	cluster_67	cluster_56	cluster_30	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
SRR11284264	2020	Chicken	cluster_239	cluster_86	cluster_74	cluster_45	cluster_29	cluster_14	cluster_13	cluster_10	cluster_5	cluster_4	cluster_3	cluster_3	cluster_2
