ID	Year	Source	MST-14	MST-50	MST-68	MST-79	MST-95	MST-104	MST-139	MST-147
SRR15357306	2021	Chicken	cluster_26	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15366465	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15366805	2021	Human	cluster_228	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15366926	2021	Human	singleton_1725	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15372853	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15373271	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15373425	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15373426	2021	Human	cluster_108	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15374342	2021	Human	singleton_1130	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15374419	2021	Human	singleton_529	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15374444	2021	Human	singleton_1305	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15376527	2021	Human	cluster_66	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15377058	2021	Human	singleton_1689	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15377173	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15401345	2021	Human	cluster_234	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15403363	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15403538	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15403616	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15403617	2021	Human	singleton_720	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15404572	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15406744	2021	Human	singleton_607	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15413240	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15413415	2021	Human	singleton_1059	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15416371	2021	Human	cluster_234	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15430828	2021	Human	singleton_1563	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15431027	2021	Human	singleton_1410	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15431144	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15431200	2021	Human	cluster_179	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15441947	2021	Human	cluster_134	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15441955	2021	Human	singleton_1796	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15442018	2021	Human	cluster_163	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15446850	2021	Human	cluster_261	cluster_45	cluster_26	cluster_16	cluster_13	cluster_12	cluster_14	cluster_13
SRR15446866	2021	Human	cluster_66	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15458307	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15466769	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15483398	2021	Human	cluster_134	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15483649	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15488684	2021	Human	singleton_548	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15488709	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15494504	2021	Human	cluster_26	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15494842	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15499615	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15500749	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15500759	2021	Human	singleton_1912	cluster_45	cluster_26	cluster_16	cluster_13	cluster_12	cluster_14	cluster_13
SRR15500769	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15501951	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15501958	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15501960	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15501961	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15501964	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15501966	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15501968	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15501979	2021	Human	cluster_271	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15502353	2021	Human	singleton_126	singleton_43	singleton_35	singleton_33	singleton_28	singleton_27	singleton_20	singleton_20
SRR15502355	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15502356	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15502357	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15502359	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15526584	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15539637	2021	Human	singleton_2069	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15539821	2021	Human	singleton_574	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15540829	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15540833	2021	Human	singleton_965	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15540835	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15567165	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15567226	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15567265	2021	Human	singleton_136	cluster_15	cluster_12	cluster_10	cluster_17	cluster_16	cluster_17	cluster_16
SRR15567600	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15569628	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15569632	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15569639	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15569640	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15569643	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15569645	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15569646	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15569647	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15569650	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15569659	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15593129	2021	Human	singleton_1530	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15594039	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15594054	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15595045	2021	Human	singleton_194	singleton_53	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15597948	Unknown	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15598083	2021	Human	singleton_868	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15598654	2021	Human	singleton_1464	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15598669	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15598673	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15600222	2021	Human	singleton_84	singleton_18	singleton_11	singleton_9	singleton_9	cluster_15	cluster_16	cluster_15
SRR15600260	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15600264	2021	Human	singleton_867	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15611009	2021	Human	cluster_144	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15611225	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15611811	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15622474	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15622529	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15633507	2021	Human	cluster_134	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15633778	2021	Human	singleton_486	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15634551	2021	Human	singleton_785	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15635569	2021	Human	cluster_261	cluster_45	cluster_26	cluster_16	cluster_13	cluster_12	cluster_14	cluster_13
SRR15636338	2021	Human	singleton_1595	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15651972	2021	Human	cluster_132	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15652790	2021	Human	singleton_916	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15654512	2021	Human	cluster_200	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15654866	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15668610	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15669497	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15669503	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15669533	2021	Human	singleton_71	singleton_11	cluster_1	cluster_1	cluster_1	cluster_1	cluster_2	cluster_2
SRR15669866	2021	Human	singleton_468	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15669867	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15669935	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15669936	2021	Human	cluster_209	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15672103	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15672738	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15673476	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15676039	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15676432	2021	Human	cluster_96	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15676482	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15676486	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15676922	2021	Human	cluster_218	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15678646	Unknown	Unspecified Animal	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15678647	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15678649	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15678680	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15678685	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15678694	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15678698	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15678702	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15678709	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15678710	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15678713	Unknown	Unspecified Animal	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15678716	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15686223	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15688448	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15688454	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15688708	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15688929	2021	Human	singleton_1786	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15688945	2021	Human	singleton_74	singleton_14	cluster_1	cluster_1	cluster_1	cluster_1	cluster_2	cluster_2
SRR15688958	2021	Human	cluster_98	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15688959	2021	Human	cluster_98	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15688960	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15692953	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15692962	2021	Human	singleton_16	cluster_45	cluster_26	cluster_16	cluster_13	cluster_12	cluster_14	cluster_13
SRR15702868	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15705134	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15712168	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15712172	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15712598	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15712663	2021	Human	singleton_28	cluster_45	cluster_26	cluster_16	cluster_13	cluster_12	cluster_14	cluster_13
SRR15714155	2021	Human	cluster_37	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15714165	2021	Human	cluster_106	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15714173	2021	Human	cluster_176	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15714175	2021	Human	cluster_177	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15714178	2021	Human	singleton_1440	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15714185	2021	Human	singleton_1437	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15714186	2021	Human	cluster_177	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15714188	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15738803	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15783059	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15783377	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15783379	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15783386	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15783389	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15783390	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15783391	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15783394	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15783430	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15783937	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15783942	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15802072	2021	Human	singleton_1313	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15808230	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15829484	2021	Human	cluster_181	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15832674	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15837076	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15838422	2021	Human	cluster_225	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15839663	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15841300	2021	Human	singleton_82	cluster_4	cluster_3	cluster_19	cluster_16	cluster_15	cluster_16	cluster_15
SRR15845853	2021	Human	singleton_1869	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15862159	2021	Chicken	cluster_26	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15871462	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15879240	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15879341	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15880665	2021	Human	singleton_227	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881266	2021	Human	singleton_1441	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881270	2021	Human	singleton_1075	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881273	2021	Human	cluster_177	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881397	2021	Human	singleton_571	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881554	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881558	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881559	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881562	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881564	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881596	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881598	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881602	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881603	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881605	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881606	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15881607	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15888124	2021	Human	singleton_2052	singleton_122	singleton_74	singleton_60	singleton_50	singleton_46	singleton_32	singleton_31
SRR15904670	2021	Chicken	cluster_26	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15904981	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15912519	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15927202	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15927208	2021	Human	singleton_984	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15927210	2021	Human	singleton_1553	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15927213	2021	Human	singleton_831	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15927219	2021	Human	singleton_694	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15929009	2021	Human	cluster_203	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15929060	2021	Human	singleton_1713	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15929173	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15931616	2021	Human	cluster_143	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15941827	2021	Human	singleton_216	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15948245	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15970224	2021	Human	singleton_1123	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15970229	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15970511	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15972865	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15980042	2021	Human	singleton_805	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15987652	2021	Human	singleton_466	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15988175	2021	Human	singleton_3	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15988223	2021	Human	singleton_396	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15988235	2021	Human	singleton_1546	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15988285	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15988463	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15988561	2021	Human	cluster_269	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
SRR15992680	2021	Human	cluster_204	cluster_51	cluster_30	cluster_20	cluster_17	cluster_16	cluster_17	cluster_16
