ID	Year	Source	MST-14	MST-45	MST-58	MST-71	MST-88	MST-106	MST-122	MST-375	MST-405	MST-518	MST-562	MST-592	MST-623
SRR12386275	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12387537	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12387538	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12389195	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12389285	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12391873	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12391874	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12391878	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12392413	Unknown	Unspecified Animal	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12393519	2020	Human	cluster_26	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12395956	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12395958	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12396413	Unknown	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12399698	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12401258	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12412604	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12412607	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12412611	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12412626	2020	Human	cluster_26	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12412765	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12414101	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12414103	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12416759	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12416815	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12418516	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12418518	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12419472	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12422241	Unknown	Unspecified Animal	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12422281	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12422714	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12422721	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12424631	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12427841	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12428093	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12429802	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12430019	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12430131	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12430134	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12430485	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12430738	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12431023	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12435798	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12436512	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12448046	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12454862	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12455356	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12455657	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12462403	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12462915	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12462917	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12462928	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12462956	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12462959	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12462975	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12462979	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12467749	Unknown	Unspecified Animal	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12470228	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12472375	2020	Chicken	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12476490	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12476575	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12476733	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12476742	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12478111	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12478326	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12478376	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12492554	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12493235	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12502824	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12507219	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12508260	2020	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12509972	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12509976	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12511005	2020	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12511026	2020	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12513525	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12513542	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12513553	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12513696	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12513968	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12515137	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12515436	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12515798	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12518383	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12539220	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12541263	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12553624	2020	Human	cluster_39	cluster_10	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12561091	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12563581	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12566949	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12566954	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12569671	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12572881	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12574440	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12574460	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12581751	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12582647	2020	Turkey	cluster_46	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12583029	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12583040	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12583042	2020	Human	cluster_39	cluster_10	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12586830	2020	Human	cluster_18	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12595741	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12606901	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12606915	2020	Human	cluster_46	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12606933	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12606949	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12608320	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12611098	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12611507	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12613043	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12618589	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12620719	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12623133	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12626334	2020	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12629916	2020	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12634129	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12634151	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12634153	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12634177	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12642649	2020	Human	singleton_135	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12643063	2020	Human	singleton_28	cluster_2	cluster_2	cluster_2	cluster_4	cluster_5	cluster_5	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12646319	2020	Swine	singleton_74	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12650455	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12655860	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12660752	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12660755	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12664279	2020	Bovine	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12670089	2020	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12683425	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12684499	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12693707	2020	Human	cluster_8	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12694396	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12694408	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12694812	2020	Human	cluster_42	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12696498	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12696657	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12699720	2020	Swine	cluster_18	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12707424	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12708980	2020	Turkey	cluster_46	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12711701	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12712472	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12728772	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12734225	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12740637	2020	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12740647	2020	Swine	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12743094	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12748515	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12748522	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12749115	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12749133	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12756350	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12759217	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR12765763	2020	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
